,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,datetime
276,2011-04-02T23:25:26.370Z,48.629,-123.1005,15.695,1.5,md,10.0,133.0,0.1845,0.23,uw,uw10811018,2016-07-22T17:39:53.410Z,Washington-British Columbia border region,earthquake,1.75,1.47,0.03,4.0,reviewed,uw,uw,2011-04-02 23:25:26.370000+00:00
277,2011-04-02T18:48:25.630Z,40.6458333,-124.6493333,10.079,2.54,md,28.0,239.0,0.427,0.17,nc,nc71546480,2017-01-24T06:47:06.842Z,"33 km WNW of Ferndale, California",earthquake,0.9,1.02,0.222,33.0,reviewed,nc,nc,2011-04-02 18:48:25.630000+00:00
278,2011-03-31T13:05:19.430Z,40.406,-124.2085,24.941,2.0,md,16.0,182.0,0.06757,0.1,nc,nc71545190,2017-01-24T06:27:32.120Z,"12 km SW of Scotia, California",earthquake,0.9,0.71,0.417,24.0,reviewed,nc,nc,2011-03-31 13:05:19.430000+00:00
279,2011-03-31T11:58:49.630Z,40.4273333,-124.2181667,25.399,3.6,mw,19.0,165.0,0.07477,0.11,nc,nc71545165,2022-08-06T06:14:18.646Z,"11 km WSW of Scotia, California",earthquake,0.65,0.68,,3.0,reviewed,nc,nc,2011-03-31 11:58:49.630000+00:00
280,2011-03-30T11:42:12.500Z,40.3693333,-124.6195,20.609,2.64,md,30.0,241.0,0.2604,0.16,nc,nc71544635,2017-01-24T06:17:23.355Z,"37 km SW of Ferndale, California",earthquake,0.56,0.43,0.189,42.0,reviewed,nc,nc,2011-03-30 11:42:12.500000+00:00
281,2011-03-23T12:24:51.200Z,47.943,-123.1265,44.153,2.06,ml,20.0,49.0,0.1214,0.15,uw,uw10825463,2022-07-19T09:54:40.035Z,"12 km SW of Blyn, Washington",earthquake,0.5,0.87,0.203,14.0,reviewed,uw,uw,2011-03-23 12:24:51.200000+00:00
282,2011-03-22T00:58:22.810Z,48.822,-123.0283333,18.288,1.6,md,14.0,164.0,0.193,0.24,uw,uw10824188,2016-07-22T17:39:04.450Z,"18 km SSE of Point Roberts, Washington",earthquake,1.415,1.41,0.03,3.0,reviewed,uw,uw,2011-03-22 00:58:22.810000+00:00
283,2011-03-21T16:57:24.240Z,47.254,-124.0185,21.773,2.1,md,18.0,182.0,0.1712,0.26,uw,uw10824153,2016-07-22T17:39:03.180Z,"5 km WNW of Humptulips, Washington",earthquake,0.838,0.79,0.04,6.0,reviewed,uw,uw,2011-03-21 16:57:24.240000+00:00
284,2011-03-21T13:37:24.130Z,41.7206667,-123.683,43.457,2.83,md,17.0,103.0,0.182,0.27,nc,nc71545901,2017-01-24T05:06:44.490Z,Northern California,earthquake,0.84,0.7,0.14,31.0,reviewed,nc,nc,2011-03-21 13:37:24.130000+00:00
285,2011-03-20T18:02:53.790Z,45.2598333,-123.887,17.069,2.0,md,13.0,200.0,0.1039,0.33,uw,uw10823753,2016-07-22T17:38:59.180Z,"3 km NNW of Hebo, Oregon",earthquake,1.005,0.74,0.03,4.0,reviewed,uw,uw,2011-03-20 18:02:53.790000+00:00
286,2011-03-20T10:46:09.670Z,40.739,-123.7181667,26.459,2.31,md,8.0,105.0,0.1369,0.07,nc,nc71545471,2017-01-24T04:57:58.584Z,"22 km WSW of Burnt Ranch, California",earthquake,0.55,1.43,0.083,12.0,reviewed,nc,nc,2011-03-20 10:46:09.670000+00:00
287,2011-03-20T10:16:30.640Z,40.3913333,-125.4126667,20.311,3.53,ml,47.0,253.0,0.8559,0.42,nc,nc71545466,2017-01-24T04:57:53.903Z,off the coast of Northern California,earthquake,6.86,11.6,0.204,20.0,reviewed,nc,nc,2011-03-20 10:16:30.640000+00:00
288,2011-03-20T04:20:35.280Z,49.665,-128.621,10.0,4.6,mwr,206.0,151.5,,,us,usp000hy0e,2014-11-07T01:44:15.172Z,"150 km SW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc,2011-03-20 04:20:35.280000+00:00
289,2011-03-17T02:13:56.720Z,40.6281667,-124.7058333,9.099,3.35,ml,82.0,238.0,0.4441,0.23,nc,nc71544046,2022-08-06T06:01:48.825Z,"37 km W of Ferndale, California",earthquake,0.56,0.86,0.168,15.0,reviewed,nc,nc,2011-03-17 02:13:56.720000+00:00
290,2011-03-16T21:34:29.610Z,40.4273333,-124.425,18.089,2.05,md,10.0,287.0,0.1505,0.1,nc,nc71543971,2017-01-24T04:32:08.433Z,"21 km SW of Ferndale, California",earthquake,0.96,0.42,0.032,2.0,reviewed,nc,nc,2011-03-16 21:34:29.610000+00:00
291,2011-03-14T21:45:09.090Z,47.2875,-123.9493333,14.898,1.5,md,9.0,193.0,0.1177,0.26,uw,uw10821338,2016-07-22T17:38:38.560Z,"6 km N of Humptulips, Washington",earthquake,1.187,0.6,0.03,5.0,reviewed,uw,uw,2011-03-14 21:45:09.090000+00:00
292,2011-03-14T21:08:28.470Z,47.2841667,-123.9008333,10.948,1.9,md,11.0,180.0,0.1097,0.34,uw,uw10821328,2016-07-22T17:38:37.490Z,"7 km NE of Humptulips, Washington",earthquake,1.016,0.92,0.02,8.0,reviewed,uw,uw,2011-03-14 21:08:28.470000+00:00
293,2011-03-12T08:59:16.810Z,40.3538333,-124.3346667,12.909,1.87,md,12.0,259.0,0.04955,0.1,nc,nc71541861,2017-01-24T03:56:52.400Z,"24 km SW of Scotia, California",earthquake,1.88,0.87,0.054,10.0,reviewed,nc,nc,2011-03-12 08:59:16.810000+00:00
294,2011-03-12T03:41:35.820Z,41.0915,-125.437,26.347,2.97,md,22.0,287.0,1.068,0.21,nc,nc71541731,2017-01-24T03:54:27.837Z,"108 km W of Trinidad, California",earthquake,1.59,19.05,0.175,34.0,reviewed,nc,nc,2011-03-12 03:41:35.820000+00:00
295,2011-03-09T02:54:00.260Z,47.7936667,-123.2186667,42.119,0.97,md,17.0,105.0,0.1825,0.26,uw,uw10811973,2016-07-22T17:38:26.560Z,"25 km W of Quilcene, Washington",earthquake,0.65,0.92,0.025,7.0,reviewed,uw,uw,2011-03-09 02:54:00.260000+00:00
296,2011-03-06T20:45:16.060Z,40.3851667,-125.191,16.02,2.55,md,22.0,296.0,0.6883,0.26,nc,nc71538756,2017-01-24T03:09:39.991Z,"81 km WSW of Ferndale, California",earthquake,7.19,9.81,0.178,15.0,reviewed,nc,nc,2011-03-06 20:45:16.060000+00:00
297,2011-03-06T13:46:37.910Z,40.4038333,-125.363,24.467,4.54,mw,80.0,241.0,0.8207,0.35,nc,nc71538646,2022-08-06T05:59:30.940Z,"95 km WSW of Ferndale, California",earthquake,1.17,12.57,,7.0,reviewed,nc,nc,2011-03-06 13:46:37.910000+00:00
298,2011-03-06T07:27:05.170Z,40.3351667,-124.328,14.519,1.89,md,16.0,229.0,0.03604,0.13,nc,nc71538521,2017-01-24T03:05:36.993Z,"25 km SW of Scotia, California",earthquake,0.57,0.25,0.03,10.0,reviewed,nc,nc,2011-03-06 07:27:05.170000+00:00
299,2011-03-04T22:45:40.560Z,40.6136667,-123.9956667,22.906,1.84,md,16.0,135.0,0.1784,0.18,nc,nc71537911,2017-01-24T02:53:26.221Z,"11 km NE of Hydesville, California",earthquake,0.6,0.85,0.12,10.0,reviewed,nc,nc,2011-03-04 22:45:40.560000+00:00
300,2011-03-01T17:07:08.730Z,47.9318333,-124.5391667,32.585,2.0,md,13.0,170.0,0.024,0.26,uw,uw10810658,2016-07-22T17:38:08.960Z,"11 km W of Forks, Washington",earthquake,0.791,0.37,0.02,8.0,reviewed,uw,uw,2011-03-01 17:07:08.730000+00:00
301,2011-02-27T10:33:04.280Z,47.59,-123.7631667,30.532,1.6,md,21.0,58.0,0.0837,0.23,uw,uw10830913,2016-07-22T17:38:01.050Z,"17 km NE of Amanda Park, Washington",earthquake,0.577,0.58,0.02,8.0,reviewed,uw,uw,2011-02-27 10:33:04.280000+00:00
302,2011-02-27T06:01:46.260Z,40.4693333,-124.153,19.041,1.9,md,18.0,153.0,0.05766,0.14,nc,nc71529270,2017-01-24T01:50:18.025Z,"4 km WSW of Scotia, California",earthquake,0.43,0.47,0.059,12.0,reviewed,nc,nc,2011-02-27 06:01:46.260000+00:00
303,2011-02-26T11:46:01.360Z,40.2961667,-124.4313333,19.409,2.4,md,15.0,275.0,0.1063,0.15,nc,nc71528940,2017-01-24T01:44:26.485Z,"34 km SSW of Ferndale, California",earthquake,0.66,0.42,0.184,13.0,reviewed,nc,nc,2011-02-26 11:46:01.360000+00:00
304,2011-02-24T13:41:49.150Z,40.2891667,-124.3285,18.39,2.0,md,16.0,238.0,0.04414,0.19,nc,nc71528050,2017-01-24T01:30:45.617Z,"28 km SW of Scotia, California",earthquake,1.39,0.78,0.313,20.0,reviewed,nc,nc,2011-02-24 13:41:49.150000+00:00
305,2011-02-24T00:56:25.040Z,40.287,-124.3325,18.54,1.71,md,16.0,243.0,0.04414,0.19,nc,nc71527860,2017-01-24T01:26:59.621Z,"29 km SW of Scotia, California",earthquake,0.82,0.43,0.172,12.0,reviewed,nc,nc,2011-02-24 00:56:25.040000+00:00
306,2011-02-23T19:22:41.670Z,40.398,-125.2773333,21.63,2.77,md,20.0,279.0,0.755,0.22,nc,nc71527675,2017-01-24T01:25:18.926Z,"88 km WSW of Ferndale, California",earthquake,6.44,13.44,0.219,31.0,reviewed,nc,nc,2011-02-23 19:22:41.670000+00:00
307,2011-02-22T23:11:43.210Z,48.5998333,-125.6528333,9.817,0.0,md,5.0,295.0,0.3332,0.18,uw,uw10827768,2016-07-22T17:37:46.070Z,"38 km SSW of Ucluelet, Canada",earthquake,0.192,0.85,0.02,0.0,reviewed,uw,uw,2011-02-22 23:11:43.210000+00:00
308,2011-02-22T11:22:43.250Z,40.2863333,-124.338,16.78,1.84,md,14.0,260.0,0.04505,0.19,nc,nc71526990,2017-01-24T01:13:32.477Z,"29 km SW of Scotia, California",earthquake,1.87,0.88,0.086,7.0,reviewed,nc,nc,2011-02-22 11:22:43.250000+00:00
309,2011-02-20T22:08:16.800Z,48.0418333,-124.448,-0.471,0.4,md,4.0,273.0,0.08139,0.13,uw,uw10824953,2016-07-22T17:37:35.240Z,"11 km NNW of Forks, Washington",earthquake,0.036,0.2,0.01,4.0,reviewed,uw,uw,2011-02-20 22:08:16.800000+00:00
310,2011-02-20T20:26:26.170Z,40.6586667,-123.8991667,28.875,1.71,md,18.0,107.0,0.1874,0.14,nc,nc71526265,2017-01-24T00:58:10.943Z,"20 km NE of Hydesville, California",earthquake,0.48,1.01,0.126,11.0,reviewed,nc,nc,2011-02-20 20:26:26.170000+00:00
311,2011-02-19T02:04:15.820Z,48.4713333,-123.2555,26.019,1.5,md,16.0,92.0,0.07354,0.19,uw,uw10823498,2016-07-22T17:37:28.310Z,"4 km NE of Oak Bay, Canada",earthquake,0.269,0.64,0.02,4.0,reviewed,uw,uw,2011-02-19 02:04:15.820000+00:00
312,2011-02-18T05:51:43.070Z,42.3925,-124.5608333,20.238,1.8,md,8.0,241.0,0.3068,0.45,uw,uw10822968,2016-07-22T17:37:24.790Z,"11 km W of Gold Beach, Oregon",earthquake,3.549,2.83,0.04,6.0,reviewed,uw,uw,2011-02-18 05:51:43.070000+00:00
313,2011-02-16T19:12:30.390Z,40.4083333,-123.8186667,29.956,1.81,md,15.0,74.0,0.01802,0.1,nc,nc71524645,2017-01-24T00:33:53.982Z,"11 km E of Redcrest, California",earthquake,0.55,1.08,0.203,11.0,reviewed,nc,nc,2011-02-16 19:12:30.390000+00:00
314,2011-02-15T14:47:40.710Z,48.898,-123.479,18.3,3.0,ml,22.0,79.9,,,us,usp000hujh,2022-08-09T08:23:42.787Z,"5 km NNE of Ganges, Canada",earthquake,,,,,reviewed,pgc,pgc,2011-02-15 14:47:40.710000+00:00
315,2011-02-13T01:28:19.910Z,40.2988333,-124.373,16.51,1.95,md,12.0,264.0,0.07117,0.19,nc,nc71528536,2017-01-24T00:11:30.366Z,"30 km SW of Scotia, California",earthquake,0.97,0.51,0.062,8.0,reviewed,nc,nc,2011-02-13 01:28:19.910000+00:00
316,2011-02-11T21:52:48.100Z,40.3763333,-125.714,5.217,2.85,md,11.0,344.0,1.082,0.27,nc,nc71527956,2017-01-24T00:02:32.347Z,"124 km W of Ferndale, California",earthquake,16.41,14.48,0.142,15.0,reviewed,nc,nc,2011-02-11 21:52:48.100000+00:00
317,2011-02-09T08:28:10.970Z,40.2898333,-124.4765,19.058,2.29,md,15.0,278.0,0.1351,0.27,nc,nc71526811,2017-01-23T23:41:40.790Z,"36 km SSW of Ferndale, California",earthquake,1.53,0.71,0.047,3.0,reviewed,nc,nc,2011-02-09 08:28:10.970000+00:00
318,2011-02-09T01:49:10.580Z,40.2783333,-123.7828333,29.434,2.47,md,21.0,45.0,0.04955,0.1,nc,nc71526696,2022-07-22T17:13:12.362Z,"5 km NE of Miranda, California",earthquake,0.47,0.81,0.177,10.0,reviewed,nc,nc,2011-02-09 01:49:10.580000+00:00
319,2011-02-09T01:47:44.590Z,40.9933333,-124.05,24.227,2.59,md,18.0,171.0,0.1658,0.08,nc,nc71526691,2017-01-23T23:39:28.950Z,"3 km NNW of Fieldbrook, California",earthquake,0.47,1.15,0.156,19.0,reviewed,nc,nc,2011-02-09 01:47:44.590000+00:00
320,2011-02-08T16:36:36.410Z,48.563,-123.115,51.711,3.63,ml,48.0,67.0,0.06973,0.24,uw,uw10813623,2022-08-09T08:21:49.467Z,"7 km WNW of Friday Harbor, Washington",earthquake,0.4,0.58,0.177,103.0,reviewed,uw,uw,2011-02-08 16:36:36.410000+00:00
321,2011-02-05T21:59:02.230Z,48.5941667,-123.1393333,53.559,1.9,md,29.0,72.0,0.09667,0.22,uw,uw10812543,2016-07-22T17:36:10.310Z,"11 km NW of Friday Harbor, Washington",earthquake,0.32,0.1,0.03,11.0,reviewed,uw,uw,2011-02-05 21:59:02.230000+00:00
322,2011-02-05T11:13:45.580Z,40.332,-124.2133333,19.009,2.57,md,19.0,109.0,0.05495,0.1,nc,nc71524956,2017-01-23T23:10:14.280Z,"19 km SSW of Scotia, California",earthquake,0.5,0.4,0.21,44.0,reviewed,nc,nc,2011-02-05 11:13:45.580000+00:00
323,2011-02-05T04:52:32.100Z,40.772,-124.334,18.73,3.04,ml,32.0,186.0,0.2351,0.08,nc,nc71524861,2022-06-17T14:44:02.633Z,"11 km WNW of Fields Landing, California",earthquake,0.32,0.32,0.167,14.0,reviewed,nc,nc,2011-02-05 04:52:32.100000+00:00
324,2011-02-04T23:03:22.210Z,40.376,-123.8651667,25.516,1.77,md,20.0,44.0,0.06126,0.15,nc,nc71524651,2017-01-23T23:05:21.907Z,"7 km NE of Weott, California",earthquake,0.37,0.64,0.057,12.0,reviewed,nc,nc,2011-02-04 23:03:22.210000+00:00
325,2011-02-04T03:16:43.260Z,40.4283333,-126.0936667,8.777,2.7,ml,23.0,281.0,1.376,0.24,nc,nc71524246,2017-01-23T23:00:10.451Z,"155 km W of Ferndale, California",earthquake,7.08,6.98,0.102,6.0,reviewed,nc,nc,2011-02-04 03:16:43.260000+00:00
326,2011-02-02T15:45:51.000Z,48.7968333,-124.6315,40.609,1.6,md,10.0,97.0,0.2078,0.37,uw,uw10810623,2016-07-22T17:36:01.080Z,"42 km W of Lake Cowichan, Canada",earthquake,0.897,0.98,0.02,4.0,reviewed,uw,uw,2011-02-02 15:45:51+00:00
327,2011-02-02T04:03:14.710Z,40.7188333,-124.2198333,15.512,2.03,md,18.0,189.0,0.1748,0.16,nc,nc71523376,2017-01-23T22:45:50.301Z,"0 km SSW of Fields Landing, California",earthquake,0.75,0.61,0.131,17.0,reviewed,nc,nc,2011-02-02 04:03:14.710000+00:00
328,2011-01-31T06:47:13.600Z,40.3061667,-124.5475,18.32,3.2,ml,23.0,245.0,0.1919,0.16,nc,nc71522576,2022-08-06T05:41:09.683Z,"38 km SW of Ferndale, California",earthquake,0.8,0.4,0.255,13.0,reviewed,nc,nc,2011-01-31 06:47:13.600000+00:00
329,2011-01-29T00:48:53.950Z,40.424,-124.485,16.859,2.04,md,13.0,260.0,0.1838,0.14,nc,nc71521626,2017-01-23T22:11:48.229Z,"25 km SW of Ferndale, California",earthquake,1.6,0.66,0.109,10.0,reviewed,nc,nc,2011-01-29 00:48:53.950000+00:00
330,2011-01-28T11:07:35.180Z,40.3633333,-123.9998333,26.943,1.71,md,17.0,60.0,0.07297,0.12,nc,nc71521456,2017-01-23T22:09:04.560Z,"5 km SW of Redcrest, California",earthquake,0.5,0.88,0.15,14.0,reviewed,nc,nc,2011-01-28 11:07:35.180000+00:00
331,2011-01-28T01:59:12.270Z,40.323,-124.5608333,17.32,2.24,md,23.0,246.0,0.2072,0.26,nc,nc71521336,2017-01-23T22:06:45.211Z,"37 km SW of Ferndale, California",earthquake,1.01,0.77,0.225,29.0,reviewed,nc,nc,2011-01-28 01:59:12.270000+00:00
332,2011-01-26T11:09:20.460Z,40.4308333,-124.5681667,15.998,2.11,md,11.0,282.0,0.2423,0.09,nc,nc71515175,2017-01-23T21:54:41.601Z,"30 km WSW of Ferndale, California",earthquake,3.21,1.03,0.076,8.0,reviewed,nc,nc,2011-01-26 11:09:20.460000+00:00
333,2011-01-25T11:54:08.570Z,40.3631667,-124.4088333,15.358,2.08,md,12.0,289.0,0.1036,0.15,nc,nc71514685,2017-01-23T21:45:13.532Z,"26 km SSW of Ferndale, California",earthquake,1.33,0.57,0.049,8.0,reviewed,nc,nc,2011-01-25 11:54:08.570000+00:00
334,2011-01-20T06:03:49.850Z,40.3521667,-124.7033333,16.51,2.85,md,52.0,237.0,0.3198,0.18,nc,nc71512280,2017-01-23T21:08:04.466Z,"44 km SW of Ferndale, California",earthquake,0.74,0.43,0.19,70.0,reviewed,nc,nc,2011-01-20 06:03:49.850000+00:00
335,2011-01-20T03:04:53.500Z,46.7961667,-124.288,38.375,2.7,md,22.0,225.0,0.3573,0.35,uw,uw10818568,2016-07-22T17:34:46.450Z,"14 km W of Grayland, Washington",earthquake,2.085,1.43,0.04,7.0,reviewed,uw,uw,2011-01-20 03:04:53.500000+00:00
336,2011-01-19T22:21:47.110Z,40.7108333,-124.7758333,5.149,2.55,md,19.0,269.0,0.5405,0.27,nc,nc71512100,2017-01-23T21:05:43.672Z,"45 km WNW of Ferndale, California",earthquake,0.98,1.93,0.176,31.0,reviewed,nc,nc,2011-01-19 22:21:47.110000+00:00
337,2011-01-19T11:39:24.000Z,49.2218333,-123.6431667,11.893,2.0,md,23.0,73.0,0.2262,0.2,uw,uw10818093,2016-07-22T17:34:43.960Z,"19 km NE of Cedar, Canada",earthquake,0.404,1.18,0.03,6.0,reviewed,uw,uw,2011-01-19 11:39:24+00:00
338,2011-01-18T06:32:21.130Z,46.7663333,-123.9648333,31.986,1.2,md,9.0,187.0,0.1696,0.16,uw,uw10817568,2016-07-22T17:34:39.950Z,"6 km N of Tokeland, Washington",earthquake,0.318,0.72,0.03,3.0,reviewed,uw,uw,2011-01-18 06:32:21.130000+00:00
339,2011-01-14T11:15:37.860Z,40.885,-123.7011667,27.064,2.72,md,18.0,116.0,0.02613,0.09,nc,nc71509855,2017-01-23T20:23:21.070Z,"8 km SW of Willow Creek, California",earthquake,0.41,0.63,0.129,37.0,reviewed,nc,nc,2011-01-14 11:15:37.860000+00:00
340,2011-01-08T21:31:10.540Z,40.38,-124.3898333,15.879,2.35,md,15.0,251.0,0.0991,0.14,nc,nc71507245,2017-01-23T19:32:06.127Z,near the coast of Northern California,earthquake,1.51,0.56,0.141,18.0,reviewed,nc,nc,2011-01-08 21:31:10.540000+00:00
341,2011-01-07T18:55:44.770Z,40.44,-125.1441667,7.869,2.82,md,8.0,313.0,0.6667,0.11,nc,nc71506735,2017-01-23T19:21:18.581Z,"76 km WSW of Ferndale, California",earthquake,5.39,5.45,0.182,47.0,reviewed,nc,nc,2011-01-07 18:55:44.770000+00:00
342,2011-01-07T02:55:37.690Z,40.354,-124.8138333,22.72,2.75,md,27.0,273.0,0.4009,0.18,nc,nc71506380,2017-01-23T19:14:42.774Z,"52 km WSW of Ferndale, California",earthquake,2.51,10.88,0.268,24.0,reviewed,nc,nc,2011-01-07 02:55:37.690000+00:00
343,2011-01-04T11:32:14.540Z,40.305,-124.599,20.29,2.53,md,23.0,241.0,0.2297,0.09,nc,nc71505155,2017-01-23T18:55:20.375Z,"41 km SW of Ferndale, California",earthquake,0.51,0.24,0.211,31.0,reviewed,nc,nc,2011-01-04 11:32:14.540000+00:00
344,2011-01-03T07:49:17.260Z,40.4053333,-123.7996667,29.414,2.8,ml,24.0,42.0,0.02613,0.15,nc,nc71504585,2017-01-23T18:43:19.390Z,"12 km E of Redcrest, California",earthquake,0.39,0.87,0.151,15.0,reviewed,nc,nc,2011-01-03 07:49:17.260000+00:00
345,2011-01-02T22:40:11.410Z,40.3156667,-124.5935,17.31,3.79,ml,35.0,241.0,0.2288,0.19,nc,nc71504445,2022-08-06T05:22:57.685Z,"40 km SW of Ferndale, California",earthquake,0.88,0.43,0.198,36.0,reviewed,nc,nc,2011-01-02 22:40:11.410000+00:00
346,2011-01-02T06:00:27.060Z,40.4511667,-125.9093333,22.647,3.68,ml,34.0,275.0,1.24,0.26,nc,nc71504175,2017-01-23T18:34:45.972Z,"140 km W of Ferndale, California",earthquake,3.55,14.43,0.357,12.0,reviewed,nc,nc,2011-01-02 06:00:27.060000+00:00
